venue_id,venue_name,venue_capacity,venue_postal_code,venue_city,venue_state_code,venue_latitude,venue_longitude,tm_api_status
rZ7HnEZ174pbb,First Baptist Church of Glen Este,,45103,Batavia,OH,39.09892,-84.25457,Success
Z7r9jZak6S,First Baptist Church of Glen Este,,45103,Batavia,OH,39.097801000,-84.116203000,Success
KovZ917AOr1,Brown County Music Center,,47448,Nashville,IN,39.197639,-86.238487,Success
KovZpa4wYe,Belterra Casino Resort and Spa,,47020,Florence,IN,38.78056740,-84.94104980,Success
ZFr9jZAAAF,Bluebird Nightclub,,47401,Bloomington,IN,39.113098000,-86.442001000,Success
KovZpZAFdIEA,Indiana University Auditorium,,47405,Bloomington,IN,39.16845600,-86.51792700,Success
KovZpZAF77tA,Elliott Hall of Music,,47907,West Lafayette,IN,40.42964930,-86.91217420,Success
KovZpZAdE6FA,Loeb Playhouse,,47907,West Lafayette,IN,40.42964930,-86.91217420,Success
ZFr9jZaeve,Grove City Church of the Nazarene,,43123,Grove City,OH,39.868301000,-83.118301000,Success
rZ7HnEZ178__g,La Boom Columbus,,43228,Columbus,OH,39.943671,-83.105808,Success
rZ7HnEZ1739O4,The Naz Church,,43123,Grove City,OH,39.864310,-83.070450,Success
rZ7HnEZ17FAJ4,Woodlands Tavern,,43212,Columbus,OH,39.9849634,-83.0375112,Success
KovZpZA6A1EA,Schottenstein Center,,43210,Columbus,OH,40.00800790,-83.02490810,Success
KovZpZAEAAeA,Ohio Stadium,,43210,Columbus,OH,40.00400300,-83.01936300,Success
Z7r9jZaduo,Ace of Cups,,43202,Columbus,OH,40.021900000,-83.013603000,Success
Z7r9jZadon,Rumba Cafe,,43202,Columbus,OH,40.021900000,-83.013603000,Success
KovZpaoyie,Mershon Auditorium,,43210,Columbus,OH,40.00005490,-83.00805400,Success
rZ7HnEZaA9c,Skully's Music Diner,,43201,Columbus,OH,39.985866,-83.005629,Success
KovZpZA6kelA,Nationwide Arena,,43215,Columbus,OH,39.96939661,-83.00636203,Success
rZ7HnEZak6C,Rumba Cafe,,43202,Columbus,OH,40.014735,-83.000349,Success
ZFr9jZee1a,Newport Music Hall,,43201,Columbus,OH,39.990601000,-83.000000000,Success
ZFr9jZ61dA,Skully's Music Diner,,43201,Columbus,OH,39.990601000,-83.000000000,Success
ZFr9jZF7a1,A&R Music Bar,,43215,Columbus,OH,39.965099000,-83.000000000,Success
ZFr9jZdd7v,KEMBA Live!,,43215,Columbus,OH,39.965099000,-83.000000000,Success
ZFr9jZedF7,Palace Theatre Columbus,,43215,Columbus,OH,39.965099000,-83.000000000,Success
Z6r9jZdFAe,Speaker Jo Ann Davidson Theatre,,43215,Columbus,OH,39.965099000,-83.000000000,Success
KovZpZAEe6AA,Historic Crew Stadium,,43211,Columbus,OH,40.00899480,-82.99121980,Success
KovZpZAaJeaA,The Bluestone,,43215,Columbus,OH,39.96359000,-82.98496700,Success
rZ7HnEZ17a6r4,The Bluestone,,43215,Columbus,OH,39.9636162,-82.9849976,Success
Z7r9jZa7rf,The KING of CLUBS - Columbus,,43229,Columbus,OH,40.086102000,-82.976303000,Success
ZFr9jZF7aF,Lincoln Theatre - OH,,43203,Columbus,OH,39.972900000,-82.968803000,Success
Z7r9jZa7kz,Blue Gate Performing Arts Center,,46565,Shipshewana,IN,41.654099000,-85.599403000,Success
Z7r9jZadLM,Funny Bone Comedy Club - Columbus,,43219,Columbus,OH,40.007900000,-82.922997000,Success
Z7r9jZa74D,Genoa Church,,43082,Westerville,OH,40.159401000,-82.919998000,Success
rZ7HnEZ1739QA,Genoa Church,,43082,Westerville,OH,40.195668416528356,-82.90874927229312,Success
KovZpZAEktIA,The Lerner Theatre,,46516,Elkhart,IN,41.68403200,-85.97142700,Success
Z7r9jZa7eL,Hatfield Hall,,47803,Terre Haute,IN,39.464401000,-87.308197000,Success
ZFr9jZde66,Morris Performing Arts Center,,46601,South Bend,IN,41.669899000,-86.253502000,Success
KovZpZA1EFkA,Notre Dame Stadium,,46556,South Bend,IN,41.69432840,-86.22527110,Success
KovZ917AtA8,Southeast Christian Church,,40243,Louisville,KY,38.22818121,-85.54531842,Success
KovZpZAFdIaA,Tilson Auditorium,,47809,Terre Haute,IN,39.47149270,-87.40984340,Success
KovZpaFnje,KFC Yum! Center,,40202,Louisville,KY,38.25713000,-85.75395800,Success
Z6r9jZdeve,Bomhard Theatre,,40202,Louisville,KY,38.253601000,-85.749802000,Success
ZFr9jZ7v1k,W. L. Lyons Brown Theatre,,40202,Louisville,KY,38.253601000,-85.749802000,Success
ZFr9jZda11,Kentucky Center For The Arts,,40202,Louisville,KY,38.253601000,-85.749802000,Success
KovZpZAEk7EA,Mercury Ballroom,,40202,Louisville,KY,38.24851446,-85.75788997,Success
KovZpZAEk6tA,The Louisville Palace,,40202,Louisville,KY,38.24813890,-85.75800340,Success
Z7r9jZadDk,Old Foresters Paristown Hall,,40204,Louisville,KY,38.238800000,-85.722900000,Success
ZFr9jZA6A7,Headliners Music Hall,,40204,Louisville,KY,38.238800000,-85.722900000,Success
KovZ917AYGQ,Terre Haute Casino Resort,,47803,Terre Haute,IN,39.43559730,-87.42985440,Success
ZFr9jZF7Fd,Zanzabar,,40217,Louisville,KY,38.216702000,-85.738998000,Success
KovZpZAFklJA,L&N Federal Credit Union Stadium,,40209,Louisville,KY,38.20424500,-85.75691700,Success
KovZpZAJA6FA,Huntington Center,,43604,Toledo,OH,41.65103800,-83.53757100,Success
KovZpa3OYe,Kentucky Expo Center,,40209,Louisville,KY,38.19299800,-85.74052300,Success
KovZpZAaIFkA,Iroquois Amphitheater,,40214,Louisville,KY,38.16010570,-85.77955520,Success
KovZpZA6tdEA,Freedom Hall,,40209,Louisville,KY,38.11240000,-85.69296590,Success
rZ7HnEZ17otFA,Manchester Music Hall,,40508,Lexington,KY,38.0530644,-84.50911,Success
KovZpZAIav7A,Manchester Music Hall,,40508,Lexington,KY,38.05307600,-84.50911000,Success
ZFr9jZF1dF,Manchester Music Hall,,40505,Lexington,KY,38.061199000,-84.455902000,Success
KovZ917AYlX,Gatton Park,,40507,Lexington,KY,38.05240070,-84.50859180,Success
Z7r9jZad4U,The Burl,,40508,Lexington,KY,38.050400000,-84.500900000,Success
KovZpZAFkFtA,Lexington Opera House,,40507,Lexington,KY,38.04950180,-84.49914890,Success
KovZpZAFa6lA,Rupp Arena,,40507,Lexington,KY,38.04914800,-84.50103770,Success
Z7r9jZa7z_,The Infield at Red Mile,,40504,Lexington,KY,38.041801000,-84.541100000,Success
KovZ917AtN8,The Infield at Red Mile,,40504,Lexington,KY,38.04050000,-84.51799000,Success
KovZ917Ah6V,Ohio State Reformatory,,44905,Mansfield,OH,40.78385200,-82.50264000,Success
ZFr9jZekkd,Singletary Center of Arts,,40526,Lexington,KY,38.039600000,-84.507301000,Success
KovZpZAanFdA,Silver Creek Event Center at Four Winds New Buffalo,,49117,New Buffalo,MI,41.78138882,-86.70940876,Success
ZFr9jZ1dFF,FireKeepers Casino,,49014,Battle Creek,MI,42.324699000,-85.094902000,Success
Z7r9jZaenV,Bell's Eccentric Cafe,,49007,Kalamazoo,MI,42.301498000,-85.588203000,Success
ZFr9jZkd67,The Canopy Club,,61801,Urbana,IL,40.159000000,-88.186996000,Success
ZFr9jZAvdk,George Gervin GameAbove Center,,48197,Ypsilanti,MI,42.196701000,-83.625099000,Success
ZFr9jZakdv,EKU Center for the Arts,,40475,Richmond,KY,37.763199000,-84.305298000,Success
Z7r9jZak8O,First Baptist Church - Richmond KY,,40475,Richmond,KY,37.763199000,-84.305298000,Success
Z6r9jZe1Ae,Blind Pig,,48104,Ann Arbor,MI,42.264099000,-83.719704000,Success
rZ7HnEZ174SbF,First Baptist Church Richmond KY,,40475,Richmond,KY,37.7383016,-84.3119619,Success
KovZpZAJvtaA,State Farm Center,,61820,Champaign,IL,40.09626100,-88.23608300,Success
rZ7HnEZ177e34,Blind Pig,,48104-1306,Ann Arbor,MI,42.280140,-83.751100,Success
KovZpZAdEaEA,Michigan Theater,,48104,Ann Arbor,MI,42.27940210,-83.74191070,Success
KovZpZAAJtvA,Virginia Theatre,,61820,Champaign,IL,40.10636910,-88.24125040,Success
Zkr9jZ11eM,State Farm Center,,61820,Champaign,IL,40.115398000,-88.243797000,Success
ZFr9jZeada,Virginia Theatre,,61820,Champaign,IL,40.115398000,-88.243797000,Success
rZ7HnEZ17_apd,Diamondback Music Hall,,48111,Belleville,MI,42.2185947623,-83.5218059153,Success
ZFr9jZevaA,Michigan Stadium,,48109,Ann Arbor,MI,42.290901000,-83.714401000,Success
rZ7HnEZ1733PP,Connection Church,,48188,Canton,MI,42.278524,-83.473792,Success
Z7r9jZadIQ,NorthRidge Church,,48170,Plymouth,MI,42.366299000,-83.532501000,Success
ZFr9jZ6vFA,Stoughton Opera House,,53589,Stoughton,WI,42.924400000,-89.204597000,Success
Z6r9jZaaee,Kohl Center,,53711,Madison,WI,43.016399000,-89.420097000,Success
Z6r9jZd6Ae,Camp Randall,,53711,Madison,WI,43.016399000,-89.420097000,Success
KovZpZAaJIFA,Kohl Center,,53715,Madison,WI,43.06982800,-89.39592400,Success
KovZpZAaltvA,Majestic Theatre,,53703,Madison,WI,43.07456600,-89.38097800,Success
KovZpZAalItA,Orpheum Theater,,53703,Madison,WI,43.07523590,-89.38870800,Success
rZ7HnEZ17_VFS,Roxxy,,53703,Madison,WI,43.0748153115952,-89.3916489168786,Success
KovZpZAaE7kA,High Noon Saloon,,53703,Madison,WI,43.07973650,-89.37651910,Success
KovZ917AQBC,The Sylvee,,53703,Madison,WI,43.08088800,-89.37456600,Success
KovZpZA17lEA,Camp Randall Stadium,,53711,Madison,WI,43.06928460,-89.41062340,Success
KovZpZAEd1vA,Breese Stevens Field,,53703,Madison,WI,43.08338300,-89.37307100,Success
KovZpZAaE7dA,Barrymore Theatre,,53704,Madison,WI,43.09312000,-89.35226500,Success
ZFr9jZd7FF,Barrymore Theatre-WI,,53704,Madison,WI,43.118900000,-89.311401000,Success
KovZpZAFdEkA,BMO Center,,61101,Rockford,IL,42.27004167,-89.09394049,Success
KovZpZAEAnnA,Alpine Valley Music Theatre,,53120,East Troy,WI,42.73811443,-88.43389293,Success
KovZ917ARFY,Hard Rock Live Rockford,,61108,Rockford,IL,42.27129000,-88.96133000,Success
rZ7HnEZ17fbZ4,Elmbrook Church,,53045,Brookfield,WI,43.0228465144,-88.16835118885,Success
rZ7HnEZ173e3A,Milwaukee Improv (Main Room),,53045,Brookfield,WI,43.035230,-88.163020,Success
ZFr9jZdadk,Crystal Grand Music Theatre,,53965,Wisconsin Dells,WI,43.677200000,-89.746002000,Success
Z7r9jZa7S6,Elmbrook Church,,53045,Brookfield,WI,43.071201000,-88.152000000,Success
KovZpZA1ldJA,SHADOW HILL RANCH,,53181,Twin Lakes,WI,42.52421206,-88.24160412,Success
rZ7HnEZ17Q4kK,Willow Creek Crystal Lake,,60014,Crystal Lake,IL,42.23994,-88.31355,Success
ZFr9jZe7aa,The Rave-Eagles Club,,53233,Milwaukee,WI,43.037399000,-87.934196000,Success
KovZpZAEAkaA,Uihlein Hall Marcus Center,,53202,Milwaukee,WI,43.04263200,-87.91168200,Success
rZ7HnEZ1736rA,Sideouts Sports Tavern,,60042,Island Lake,IL,42.271246,-88.1976728,Success
ZFr9jZeA7F,Riverside Theatre - WI,,53203,Milwaukee,WI,43.036999000,-87.916901000,Success
ZFr9jZkA7F,Turner Hall Ballroom,,53203,Milwaukee,WI,43.036999000,-87.916901000,Success
ZFr9jZ7vak,Miller High Life Theatre,,53203,Milwaukee,WI,43.036999000,-87.916901000,Success
KovZ917A_fV,Fiserv Forum,,53203,Milwaukee,WI,43.04228000,-87.91689600,Success
KovZpZAdJEnA,Miller High Life Theatre,,53203,Milwaukee,WI,43.04225700,-87.91749800,Success
KovZpZAJ61EA,UW - Milwaukee Panther Arena ,,53203,Milwaukee,WI,43.04166698,-87.91687146,Success
KovZ917AYGS,Landmark Credit Union Live,,53203,Milwaukee,WI,43.04448300,-87.91613600,Success
KovZpZAEAk1A,Wilson Theater at Vogel Hall,,53202,Milwaukee,WI,43.04263200,-87.91168200,Success
KovZpZAal6EA,Pabst Theater,,53202,Milwaukee,WI,43.04111200,-87.91042300,Success
KovZpZA1IdeA,Riverside Theatre,,53203,Milwaukee,WI,43.03877750,-87.91099020,Success
KovZpZAFAEeA,BMO Pavilion,,53202,Milwaukee,WI,43.02752063,-87.89798287,Success
Z7r9jZaAom,Vivarium,,53202,Milwaukee,WI,43.045399000,-87.898102000,Success
ZFr9jZed67,Pabst Theater,,53202,Milwaukee,WI,43.045399000,-87.898102000,Success
KovZpZAJeenA,American Family Insurance Amphitheater - Summerfest Grounds,,53202,Milwaukee,WI,43.02755200,-87.89766100,Success
rZ7HnEZ17FgC4,Shank Hall,,53202,Milwaukee,WI,43.048563,-87.89606100000003,Success
rZ7HnEZ178O_4,Linneman's Riverwest Inn,,53212,Milwaukee,WI,43.070905,-87.898892,Success
KovZ917ANSJ,Q Casino Q Showroom,,52001,Dubuque,IA,42.516971,-90.644119,Success
KovZpZAJEvEA,Five Flags Center,,52001,Dubuque,IA,42.49761400,-90.66545040,Success
ZFr9jZ16Ae,Willow Creek Community Church,,60010,South Barrington,IL,42.151199000,-88.163597000,Success
rZ7HnEZ17kb4f,Impact Fuel Room,,60048,Libertyville ,IL,42.308292,-87.970133,Success
rZ7HnEZ1739kA,Willow Creek Community Church - South Barrington Campus,,60010,South Barrington,IL,42.0918128,-88.1365128,Success
Z7r9jZadRv,The Howard,,54901,Oshkosh,WI,43.950001000,-88.538696000,Success
rZ7HnEZ173bq4,Nellie's Gastropub & ConcertHub,,60067,Palatine,IL,42.113627,-88.0491099,Success
ZFr9jZe71v,Ravinia,,60035,Highland Park,IL,42.180901000,-87.810097000,Success
rZ7HnEZ17fSA4,Downtown Winnetka,,60093,Winnetka,IL,42.1084748,-87.733037,Success
KovZpZA1FldA,George Van Dusen Theatre at North Shore Center,,60077,Skokie,IL,42.06254120,-87.74678480,Success
rZ7HnEZa5n1,SPACE,,60202,Evanston,IL,42.040884,-87.680254,Success
ZFr9jZF6k7,SPACE,,60202,Evanston,IL,42.030399000,-87.689697000,Success
KovZpa3aIe,Fox Cities PAC,,54911,Appleton,WI,44.26255700,-88.41178500,Success
Z6r9jZF1ee,Intersection,,49516,Grand Rapids,MI,42.919201000,-85.528603000,Success
ZFr9jZ17de,The Pyramid Scheme,,49506,Grand Rapids,MI,42.945301000,-85.612701000,Success
rZ7HnEZ17Fkuf,The Wealthy Theatre,,49506,Grand Rapids,MI,42.955310,-85.640800,Success
Z7r9jZadqH,Intersection - The Stache,,49503,Grand Rapids,MI,42.964298000,-85.656898000,Success
Z7r9jZadqX,Intersection - Elevation,,49503,Grand Rapids,MI,42.964298000,-85.656898000,Success
ZFr9jZeave,Van Andel Arena,,49503,Grand Rapids,MI,42.964298000,-85.656898000,Success
rZ7HnEZ17F0oA,The Pyramid Scheme,,49503,Grand Rapids,MI,42.961269,-85.668812,Success
KovZpZAEAlkA,Van Andel Arena,,49503,Grand Rapids,MI,42.96209800,-85.67158000,Success
KovZ917AGpf,GLC Live at 20 Monroe,,49503,Grand Rapids,MI,42.96340100,-85.67206900,Success
KovZpa3GJe,"Amway Grand Plaza, JW Marriott & Courtyard By Marriott",,49503,Grand Rapids,MI,42.96682991,-85.67226648,Success
KovZpZAJ61lA,The Intersection,,49503,Grand Rapids,MI,42.95989064,-85.67412508,Success
KovZpZAEAknA,DeVos Performance Hall,,49503,Grand Rapids,MI,42.96937600,-85.67383500,Success
KovZ917ASc0,Acrisure Amphitheater,,49503,Grand Rapids,MI,42.95954185,-85.67662380,Success
rZ7HnEZ17us8A,Tip Top Deluxe Bar & Grill,,49504,Grand Rapids,MI,42.959626,-85.687269,Success
ZFr9jZeaFe,Wharton Center,,48824,East Lansing,MI,42.736900000,-84.483803000,Success
ZFr9jZ7Ad7,Soaring Eagle Casino & Resort,,48858,Mount Pleasant,MI,43.617199000,-84.794899000,Success
ZFr9jZ676A,Central Wesleyan Church,,49423,Holland,MI,42.740200000,-86.103897000,Success
KovZpZAdFatA,Dow Event Center,,48607,Saginaw,MI,43.43586000,-83.93617100,Success
ZFr9jZAF6d,The Machine Shop - MI,,48507,Flint,MI,42.964901000,-83.717201000,Success
KovZpaAwie,Temple Theatre,,48607,Saginaw,MI,43.49708560,-83.95325710,Success
ZFr9jZkFk1,The Whiting Auditorium,,48503,Flint,MI,43.011200000,-83.689499000,Success
Z7r9jZadRD,Capitol Theatre - MI,,48502,Flint,MI,43.013000000,-83.688103000,Success
rZ7HnEZ173vGg,BackRoads,,48442,Holly,MI,42.807550,-83.625440,Success
rZ7HnEZ1739OP,NorthRidge Church,,48170,Plymouth,MI,42.373370,-83.532360,Success
KovZpa3swe,Pine Knob Music Theatre,,48348,Clarkston,MI,42.75098483,-83.38022990,Success
KovZpZAdJ7JA,Flagstar Strand Theatre for the Performing Arts,,48342,Pontiac,MI,42.63712100,-83.29188700,Success
rZ7HnEZaAjt,The Crofoot Ballroom,,48342,Pontiac,MI,42.636742,-83.291705,Success
rZ7HnEZaAjn,Pike Room @ The Crofoot,,48342,Pontiac,MI,42.636742,-83.291705,Success
rZ7HnEZaGDQ,The Vernors Room @ The Crofoot,,48342,Pontiac,MI,42.636742,-83.291705,Success
rZ7HnEZ17jbrK,The Atrium (inside Radisson Hotel Southfield),,48033,Southfield,MI,42.48416457385,-83.28664737301,Success
KovZpZAdEaIA,Meadow Brook Theatre,,48309,Rochester,MI,42.67566170,-83.21776900,Success
rZ7HnEZ17FgfV,The Token Lounge,,48185,Westland,MI,42.355071,-83.327698,Success
KovZpZAdJElA,Meadow Brook Amphitheatre,,48309,Rochester Hills,MI,42.68038690,-83.19405880,Success
KovZpZAEAktA,The Fillmore Detroit,,48201,Detroit,MI,42.46059140,-83.21298390,Success
rZ7HnEZ17jfuS,Woodside Bible Church,,6600 Roches,Troy,MI,42.6161654,-83.1267928,Success
KovZpZA1IFeA,Royal Oak Music Theatre,,48067,Royal Oak,MI,42.48723740,-83.14680370,Success
ZFr9jZeAFA,Royal Oak Music Theatre,,48067,Royal Oak,MI,42.490700000,-83.137901000,Success
rZ7HnEZ17FoOA,The Magic Bag,,48220,Ferndale,MI,42.461839,-83.134773,Success
rZ7HnEZ17Fw87,The Loving Touch,,48220,Ferndale,MI,42.459561,-83.133209,Success
KovZpZAEAlAA,Andiamo Celebrity Showroom,,48092,Warren,MI,42.53644830,-83.03734540,Success
KovZpZAJAlAA,Michigan Lottery Amphitheatre at Freedom Hill,,48312,Sterling Heights,MI,42.55945200,-83.00962440,Success
Z7r9jZaeBp,El Club,,48209,Detroit,MI,42.305698000,-83.115997000,Success
Z6r9jZk6Fe,Fisher Theatre - Detroit,,48202,Detroit,MI,42.374802000,-83.077599000,Success
rZ7HnEZ17o-QA,The Sanctuary Detroit,,48212,Hamtramck,MI,42.3998466,-83.0611727,Success
rZ7HnEZa7P7,Small's,,48201,Hamtramck,MI,42.4022473,-83.0527366,Success
rZ7HnEZ17397P,Tangent Gallery,,48202,Detroit,MI,42.372640,-83.063550,Success
rZ7HnEZ178OrA,Russell Industrial Center,,48211,Detroit,MI,42.3793587,-83.0600111,Success
rZ7HnEZ17f0AA,District 142,,48192,Wyandotte,MI,42.2022294,-83.1510348,Success
KovZpZAFAE1A,Sound Board at MotorCity Casino Hotel,,48201,Detroit,MI,42.33932400,-83.06715800,Success
rZ7HnEZa7CC,Majestic Theatre,,48201,Detroit,MI,42.351852,-83.060335,Success
Z7r9jZaesy,Russell Industrial Center,,48211,Detroit,MI,42.381500000,-83.045799000,Success
Z6r9jZ1ade,Majestic Theatre-MI,,48201,Detroit,MI,42.346500000,-83.059799000,Success
ZFr9jZevea,Masonic Temple - Detroit,,48201,Detroit,MI,42.346500000,-83.059799000,Success
ZFr9jZ7FeF,Orchestra Hall - Detroit,,48201,Detroit,MI,42.346500000,-83.059799000,Success
Z7r9jZadlb,Jack White Theatre at the Masonic Temple - Detroit,,48201,Detroit,MI,42.346500000,-83.059799000,Success
Z6r9jZ1FFe,Magic Stick,,48201,Detroit,MI,42.346500000,-83.059799000,Success
KovZpa31ze,Masonic Temple,,48201,Detroit,MI,42.34171900,-83.06004200,Success
KovZ917A25V,Little Caesars Arena,,48201,Detroit,MI,42.34108900,-83.05543400,Success
KovZpZAF6lvA,MGM Grand Detroit Event Center,,48226,Detroit,MI,42.33281660,-83.05826600,Success
KovZpZA6kdtA,Fox Theatre Detroit,,48201,Detroit,MI,42.33854800,-83.05207000,Success
KovZpZAFnlFA,Detroit Opera House,,48226,Detroit,MI,42.33616500,-83.04870100,Success
KovZpa35ee,Music Hall Center,,48226,Detroit,MI,42.33679000,-83.04563500,Success
KovZpa35Xe,Aretha's Jazz Cafe,,48226,Detroit,MI,42.33679000,-83.04563500,Success
KovZpZAdEatA,Comerica Park,,48201,Detroit,MI,42.33875300,-83.04848700,Success
KovZpakX1e,Ford Field,,48226,Detroit,MI,42.339924,-83.045543,Success
KovZpZAEAkEA,Saint Andrew's Hall,,48226,Detroit,MI,42.33234490,-83.04146400,Success
KovZpZA77JtA,The Shelter,,48226,Detroit,MI,42.33222310,-83.04136920,Success
KovZpZAFFEtA,The Colosseum at Caesars Windsor,,N9A 7H7,Windsor,ON,42.32064950,-83.03545140,Success
KovZpa31me,The Aretha Franklin Amphitheatre,,48207,Detroit,MI,42.33318500,-83.02589200,Success
Z6r9jZFvke,Harpos,,48213,Detroit,MI,42.397099000,-82.994698000,Success
rZ7HnEZ17fA-A,Edgemen,,48035,Clinton Twp,MI,42.5550904,-82.919409,Success
rZ7HnEZaeHB,Emerald Theatre,,48043,Mount Clemens,MI,42.597721,-82.879062,Success
ZFr9jZaAk6,Performing Arts Center at Kent State Tuscarawas,,44663,New Philadelphia,OH,40.501301000,-81.360397000,Success
ZFr9jZdAa6,Tom Benson Hall of Fame Stadium,,44701,Canton,OH,40.730301000,-81.453300000,Success
KovZpZAFtlaA,The Auricle,,44702,Canton,OH,40.80273438,-81.37572479,Success
KovZpZAaJ6eA,Canton Palace Theater,,44702,Canton,OH,40.80216100,-81.37384700,Success
KovZpa3b1e,Marshall Health Network Arena (formerly Mountain Health Arena),,25701,Huntington,WV,38.42076610,-82.44388790,Success
KovZpa397e,Joan C Edwards Performing Arts Center,,25755,Huntington,WV,38.42186930,-82.42920230,Success
KovZpZAFdE1A,Akron Civic Theatre,,44308,Akron,OH,41.08054640,-81.51972039,Success
KovZ917AJIx,"John, James and Clara Knight Stage",,44308,Akron,OH,41.08072105,-81.51970837,Success
KovZ917Am4V,Wild Oscar's,,44308,Akron,OH,41.08108400,-81.51945300,Success
KovZpaoDme,E.J. Thomas Hall - The University of Akron,,44325,Akron,OH,41.07847300,-81.51526500,Success
KovZpZAFIE6A,Musica,,44308,Akron,OH,41.08494540,-81.51602140,Success
KovZ917A59V,Goodyear Theater,,44305,Akron,OH,41.06598100,-81.48175400,Success
KovZpZAEAtAA,Blossom Music Center,,44223,Cuyahoga Falls,OH,41.19134690,-81.56078340,Success
rZ7HnEZ17qf8f,The Mercury Music Lounge,,44107,Lakewood,OH,41.48479293594138,-81.82448008835325,Success
rZ7HnEZ173A8A,The Winchester,,44107,Lakewood,OH,41.477055,-81.7735853,Success
rZ7HnEZ17QvqS,The Foundry,,44109,Cleveland,OH,41.4399668003972,-81.70669730304604,Success
KovZ917ARPX,The Cambridge Room at House of Blues Cleveland,,44114,Cleveland,OH,41.49948800,-81.77335780,Success
Zkr9jZddeh,Agora Theatre,,44113,Cleveland,OH,41.481201000,-81.698402000,Success
Z7r9jZaAzJ,Globe Iron,,44113,Cleveland,OH,41.481201000,-81.698402000,Success
ZFr9jZdaF6,Jacobs Pavilion at Nautica,,44113,Cleveland,OH,41.481201000,-81.698402000,Success
rZ7HnEZ17QZ4S,Globe Iron,,44113,Cleveland,OH,41.49630591529,-81.7078794153,Success
KovZpZAJAnIA,MGM Northfield Park - Center Stage,,44067,Northfield,OH,41.35002986,-81.52661070,Success
KovZpZAF7dtA,Rocket Arena,,44115,Cleveland,OH,41.49670350,-81.68948250,Success
KovZpZAEAA1A,House of Blues Cleveland,,44114,Cleveland,OH,41.49949386,-81.69102610,Success
KovZpZAFdEJA,Huntington Bank Field,,44114,Cleveland,OH,41.50603554,-81.69956958,Success
Z6r9jZ6aAe,Rocket Arena,,44115,Cleveland,OH,41.492401000,-81.671204000,Success
KovZpZAFdEEA,Wolstein Center at CSU,,44115,Cleveland,OH,41.49915600,-81.67693900,Success
Z6r9jZ6F1e,Grog Shop,,44106,Cleveland Heights,OH,41.506302000,-81.606499000,Success
KovZpZAEkeaA,Coastal Credit Union Music Park at Walnut Creek,,27610,Raleigh,NC,35.75054000,-78.57829800,Success
KovZpZAJIedA,The Ritz,,27609,Raleigh,NC,35.81589600,-78.61999100,Success
KovZpZAFF1nA,Martin Marietta Center for the Performing Arts,,27601,Raleigh,NC,35.77146700,-78.63955500,Success
Z7r9jZa7WX,Enigma Night Club,,27609,Raleigh,NC,35.842999000,-78.633102000,Success
ZFr9jZA76A,Lincoln Theatre-NC,,27601,Raleigh,NC,35.775002000,-78.633598000,Success
KovZpabGpe,Lincoln Theatre,,27601,Raleigh,NC,35.77404000,-78.63791700,Success
KovZpZAdEEvA,Red Hat Amphitheater,,27601,Raleigh,NC,35.77348390,-78.64286180,Success
KovZpZAdakJA,Lenovo Center,,27607,Raleigh,NC,35.80324200,-78.72293600,Success
KovZpZAEvltA,Carter Finley Stadium,,27607,Raleigh,NC,35.79896180,-78.71985140,Success
ZFr9jZ6aFe,Koka Booth Amphitheatre at Regency Park,,27518,Cary,NC,35.756599000,-78.781502000,Success
KovZpZAIAnkA,Koka Booth Amphitheatre,,27518,Cary,NC,35.72898100,-78.79543100,Success
rZ7HnEZ17oJA4,Raleigh Improv,,27519,Cary,NC,35.849107,-78.890940,Success
Z7r9jZadiH,State Theatre - NC,,27858,Greenville,NC,35.531700000,-77.302803000,Success
ZFr9jZkF6v,Carolina Theatre - Durham,,27701,Durham,NC,35.999298000,-78.897797000,Success
KovZpa2X8e,DPAC,,27701,Durham,NC,35.99330590,-78.90222500,Success
KovZpZAFAl6A,Carolina Theatre - Durham,,27701,Durham,NC,35.99812520,-78.90173980,Success
ZFr9jZ71ve,Cat's Cradle,,27510,Carrboro,NC,35.908501000,-79.080704000,Success
Z7r9jZad9j,Temple Church New Bern,,28562,New Bern,NC,35.136902000,-77.162300000,Success
KovZ917AIq8,Crown Theatre,,28306,Fayetteville,NC,35.01700600,-78.89128300,Success
KovZ917AIq0,Crown Coliseum,,28306,Fayetteville,NC,35.01700600,-78.89128300,Success
rZ7HnEZ1738PP,Temple Church,,28560,New Bern,NC,35.10291,-77.061015,Success
rZ7HnEZ173KaA,Temple Church,,28560,New Bern,NC,35.10291,-77.061015,Success
KovZ917AY3P,The Pantheon at Caesars Virginia,,24541,Danville,VA,36.65753000,-79.44010000,Success
KovZpa3hje,Bank of America Stadium,,28202,Charlotte,NC,35.225789,-80.852829,Success
KovZ917ALBC,Steven Tanger Center for the Performing Arts,,27401,Greensboro,NC,36.07546300,-79.78960300,Success
KovZ917ARXn,First Horizon Coliseum,,27403,Greensboro,NC,36.06003000,-79.82579000,Success
KovZpa2XQe,Greensboro Complex,,27403,Greensboro,NC,36.05833200,-79.82553400,Success
KovZ917AOU7,Piedmont Hall,,27403,Greensboro,NC,36.056138,-79.829815,Success
KovZpZAEkk6A,Westover Church,,27410,Greensboro,NC,36.07926500,-79.87389900,Success
KovZ917A0DZ,Live Oak Bank Pavilion,,28401,Wilmington,NC,34.24801480,-77.95195660,Success
