event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9440729,2016-04-03T19:00:00-0700,Anders Osborne,Neumos,47.41,116,5,30,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,2610996,21,,,,,,,
9440691,2016-04-01T21:00:00-0700,Anders Osborne,Fillmore San Francisco,52.72,116,7,49,San Francisco,CA,Live Nation,NoPriceClass,0,2610996,19,,,,,,,
9513692,2016-03-25T21:00:00-0400,Anderson East,Terminal West,44.39,198,8,32,Atlanta,GA,Ticketfly,$12.00 ,1,3742616,12,145,28,1,0.465655426,0.442163,0.515465,7
9540404,2016-05-06T20:00:00-0500,Anderson Ponty Band,Majestic Theatre Dallas,156.36,176.96,2,11,Dallas,TX,Prekindle,NoPriceClass,0,96158,54,,,,,,,
9505809,2016-03-15T19:30:00-0500,Andra Day,Lincoln Hall Chicago,55.99,43,1,3,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,5954334,2,,,,,,,
9502391,2016-03-30T20:00:00-0700,Andra Day,El Rey Theatre (LA),72.11,199.01,18,85,Los Angeles,CA,Songkick Tickets,$27.75 ,0,5954334,17,162,20,1,0.451443748,0.440011,0.498246,4
9501770,2016-03-25T20:00:00-0400,Andra Day,Webster Hall,38.88,299,38,147,New York,NY,Songkick Tickets,$27.19 ,0,5954334,12,162,20,1,0.451443748,0.440011,0.498246,4
9528964,2016-04-01T21:00:00-0700,Andre Nickatina,The Novo by Microsoft,33.18,75,5,32,Los Angeles,CA,AXS,$5.00 ,0,516897,19,230,5,2,0.431165963,0.571216,0.576176,24
9509454,2016-03-13T20:00:00-0700,Andrea Gibson,Fonda Theatre,72.43,59.28,2,8,Los Angeles,CA,AXS,$20.00 ,0,443755,0,36,3,0,0.482090042,0.406913,0.508406,16
9465188,2016-04-02T20:00:00-0400,Andrew Bird,The Tabernacle Atlanta,66.22,229,20,85,Atlanta,GA,Live Nation,NoPriceClass,0,395944,20,,,,,,,
9465193,2016-04-09T19:30:00-0400,Andrew Bird,Wang Theatre at Boston,64.25,341.97,38,135,Boston,MA,Ticketmaster,$36.00 ,0,395944,27,5289,777,155,0.347424428,0.695306,0.576323,20
9524138,2016-05-14T21:00:00-0700,Andrew Bird,The Theatre at Ace,85.1,170,11,29,Los Angeles,CA,AXS,$37.50 ,0,395944,62,5289,777,155,0.347424428,0.695306,0.576323,20
9527345,2016-05-15T21:00:00-0700,Andrew Bird,The Theatre at Ace,79.2,152.34,5,12,Los Angeles,CA,AXS,$37.50 ,0,395944,63,5289,777,155,0.347424428,0.695306,0.576323,20
9466201,2016-03-30T19:30:00-0500,Andrew Bird,Ryman Auditorium,46.16,212.75,64,186,Nashville,TN,Ticketmaster,$36.00 ,0,395944,17,5289,777,155,0.347424428,0.695306,0.576323,20
9465192,2016-04-08T19:00:00-0400,Andrew Bird,Terminal 5,66.81,199.05,22,110,New York,NY,Ticketmaster,$41.00 ,0,395944,26,5289,777,155,0.347424428,0.695306,0.576323,20
9465189,2016-04-04T20:00:00-0400,Andrew Bird,The Electric Factory,67.22,86,14,74,Philadelphia,PA,Ticketmaster,$36.00 ,0,395944,22,5289,777,155,0.347424428,0.695306,0.576323,20
9521469,2016-05-18T19:30:00-0700,Andrew Bird,Arlene Schnitzer Hall,55.6,175.01,15,39,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,395944,66,,,,,,,
9527146,2016-05-19T20:30:00-0700,Andrew Bird,The Showbox,72.71,74,8,25,Seattle,WA,Songkick Tickets,$48.95 ,0,395944,67,5289,777,155,0.347424428,0.695306,0.576323,20
9521467,2016-05-16T20:00:00-0700,Andrew Bird,Nob Hill Masonic Auditorium,85.08,595,19,77,San Francisco,CA,Live Nation,NoPriceClass,0,395944,64,,,,,,,
9512691,2016-03-24T18:00:00-0700,Andy Grammer,The Showbox,231.18,193.8,1,4,Seattle,WA,AXS,$18.00 ,0,713189,11,295,75,0,0.586956966,0.561707,0.772864,6
9527275,2016-04-07T20:00:00-0400,Andy Hull,Brighton Music Hall,54.38,44,2,10,Boston,MA,Ticketmaster,$17.00 ,0,579909,25,421,58,0,0.36635693,0.463154,0.417585,11
9517557,2016-05-04T19:30:00-0600,Andy Mineo,Summit Music Hall,49.69,60,7,32,Denver,CO,Ticketfly,$22.00 ,0,5467058,52,219,91,7,0.475019947,0.486897,0.559932,15
9517555,2016-04-23T19:00:00-0700,Andy Mineo,Wiltern Theatre,41.42,110,14,59,Los Angeles,CA,Live Nation,NoPriceClass,0,5467058,41,,,,,,,
9517565,2016-05-01T19:00:00-0700,Andy Mineo,McMenamins Crystal Ballroom,63.86,79.8,4,19,Portland,OR,NoResults,NoResults,NoResults,NoResults,49,,,,,,,
9514116,2016-04-30T19:00:00-0700,Andy Mineo,Showbox Sodo,65.04,69.54,2,8,Seattle,WA,Songkick Tickets,$36.75 ,0,5467058,48,219,91,7,0.475019947,0.486897,0.559932,15
9428980,2016-04-06T20:00:00-0500,Ani DiFranco,Park West ,61.5,77,8,32,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,521301,24,,,,,,,
9473792,2016-05-06T20:00:00-0500,Animal Collectice,Marathon Music Works,47.53,1052.56,18,73,Nashville,TN,NoResults,NoResults,NoResults,NoResults,54,,,,,,,
9473806,2016-05-07T20:00:00-0400,Animal Collective,Buckhead Theatre,62.68,1111,28,134,Atlanta,GA,Ticketmaster,$30.00 ,0,137427,55,11219,1873,294,0.324591294,0.737693,0.588488,17
9528223,2016-03-20T12:00:00-0400,Anjunabeats,Raleigh Hotel Miami Beach,44.85,139,11,31,Miami,FL,NoVendorClass,NoPriceClass,NoSoldOutClass,116734,7,,,,,,,
9529166,2016-03-19T14:00:00-0400,Anjunadeep in Miami,Cafeina Wynwood Lounge,61.5,99.95,2,3,Miami,FL,Wantickets,$40.00 ,0,6321339,6,901,14,0,0.466879544,0.485234,0.549033,4
9345511,2016-04-13T20:00:00-0700,Anoushka Shankar,Royce Hall/UCLA,85.49,150,6,17,Los Angeles,CA,Ticketmaster,$19.00 ,0,127386,31,245,82,9,0.509677533,0.549952,0.659132,21
9535506,2016-04-23T20:00:00-0500,Anthony Hamilton,Arie Crown Theater,73.3,424.68,23,97,Chicago,IL,Ticketmaster,$35.50 ,0,553161,41,1340,160,41,0.359956045,0.684204,0.584311,21
9535738,2016-05-20T20:00:00-0700,Anthony Hamilton and Fantasia,Microsoft Theater,119.32,1625,36,175,Los Angeles,CA,AXS,$59.50 ,0,8626659,68,1340,160,41,0.359956045,0.684204,0.584311,21
9536178,2016-04-29T20:00:00-0400,Anthony Hamilton and Fantasia,The Theater at Madison Square Garden,99.06,400,36,114,New York,NY,Ticketmaster,$55.00 ,0,553161,47,1340,160,41,0.359956045,0.684204,0.584311,21
9512680,2016-03-25T21:00:00-0600,Anuhea and Through The Roots,Bluebird Theater,55.6,75,4,17,Denver,CO,Songkick Tickets,$19.75 ,0,670215,12,103,18,0,0.485479912,0.444477,0.539137,7
9527127,2016-03-24T22:30:00-0400,Anything Goes Live!,Stage 48,45.57,36.5,1,2,New York,NY,NoResults,NoResults,NoResults,NoResults,11,,,,,,,
9491853,2016-04-14T21:00:00-0400,Aoife O'Donovan,Bowery Ballroom,48.48,83,9,34,New York,NY,Ticketmaster,$20.00 ,0,3762411,32,362,66,4,0.435491511,0.434797,0.477188,15
9534297,2016-04-14T19:00:00-0700,AOMG,Wiltern Theatre,195.01,180,4,14,Los Angeles,CA,Live Nation,NoPriceClass,0,4432483,32,,,,,,,
9522580,2016-05-16T19:00:00-0400,Apocalyptica,Masquerade Atlanta,44.47,75,12,62,Atlanta,GA,Ticketmaster,$25.00 ,0,216253,64,828,171,24,0.373983336,0.675666,0.59728,23
9522572,2016-04-26T18:30:00-0500,Apocalyptica,House of Blues Chicago,62.68,135,9,39,Chicago,IL,Live Nation,NoPriceClass,0,216253,44,,,,,,,
9522584,2016-05-11T20:00:00-0500,Apocalyptica,Gas Monkey Live,75.12,99,6,32,Dallas,TX,NoResults,NoResults,NoResults,NoResults,59,,,,,,,
9523508,2016-04-29T21:00:00-0600,Apocalyptica,Ogden Theatre,69.76,82,6,26,Denver,CO,Songkick Tickets,$34.00 ,0,216253,47,828,171,24,0.373983336,0.675666,0.59728,23
9522576,2016-05-09T19:00:00-0500,Apocalyptica,House of Blues Houston,52.04,195,16,85,Houston,TX,Live Nation,NoPriceClass,0,216253,57,,,,,,,
9523387,2016-05-03T21:00:00-0700,Apocalyptica,Fonda Theatre,70.94,160,8,37,Los Angeles,CA,Songkick Tickets,$36.50 ,0,216253,51,828,171,24,0.373983336,0.675666,0.59728,23
9522582,2016-05-20T19:00:00-0400,Apocalyptica,Irving Plaza,52.06,75,10,58,New York,NY,Live Nation,NoPriceClass,0,216253,68,,,,,,,
9522589,2016-05-22T19:30:00-0400,Apocalyptica,Trocadero,55.59,75,10,46,Philadelphia,PA,Ticketfly,$25.00 ,0,216253,70,828,171,24,0.373983336,0.675666,0.59728,23
9522573,2016-05-02T20:00:00-0700,Apocalyptica,Fillmore San Francisco,58.55,89,9,38,San Francisco,CA,Live Nation,NoPriceClass,0,216253,50,,,,,,,
9459803,2016-04-14T20:00:00-0700,Arlo Guthrie,Revolution Hall Portland,179.49,149.99,1,8,Portland,OR,Ticketfly,$39.50 ,1,398453,32,537,154,37,0.422857222,0.529346,0.530184,49
9400041,2016-04-16T20:00:00-0700,Arlo Guthrie,Moore Theatre,123.25,110,2,4,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,398453,34,,,,,,,
9523390,2016-05-15T19:00:00-0700,Arman Hovhannisyan,Microsoft Theater,108.7,2500,8,53,Los Angeles,CA,AXS,$50.00 ,0,3222851,63,6,0,0,0.44462986,0.311203,0.464496,
9536034,2016-04-22T19:30:00-0700,Art Laboe Block Party,Greek Theatre Los Angeles,96.9,556,33,141,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,40,,,,,,,
9509047,2016-06-18T19:30:00-0400,At The Drive-In,House of Blues Boston,67.34,9000,122,471,Boston,MA,Live Nation,NoPriceClass,0,206412,97,,,,,,,
9509035,2016-05-19T19:30:00-0500,At The Drive-In,Riviera Theatre (Chicago),64.3,1000,57,215,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,206412,67,,,,,,,
9512531,2016-05-20T19:30:00-0500,At The Drive-In,Riviera Theatre (Chicago),71.32,299,47,188,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,206412,68,,,,,,,
9509033,2016-05-17T20:00:00-0500,At The Drive-In,Marathon Music Works,77.36,1000,39,155,Nashville,TN,Ticketfly,$38.00 ,1,206412,65,65,50,46,0.419267465,0.589587,0.576816,22
9509046,2016-06-17T19:00:00-0400,At The Drive-In,Terminal 5,117.47,500,52,201,New York,NY,Ticketmaster,$35.00 ,0,206412,96,65,50,46,0.419267465,0.589587,0.576816,22
9510650,2016-06-10T20:00:00-0400,At The Drive-In,Terminal 5,474.49,399.99,1,2,New York,NY,Ticketmaster,$35.00 ,0,206412,89,65,50,46,0.419267465,0.589587,0.576816,22
9509043,2016-06-13T19:30:00-0400,At The Drive-In,Fillmore Philadelphia,88.46,456.99,56,301,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,206412,92,,,,,,,
9509037,2016-06-06T19:30:00-0700,At The Drive-In,McMenamins Crystal Ballroom,123.25,5000,17,54,Portland,OR,NoResults,NoResults,NoResults,NoResults,85,,,,,,,
9509042,2016-06-08T19:00:00-0700,At The Drive-In,Showbox Sodo,97.51,500,44,162,Seattle,WA,Songkick Tickets,$48.50 ,0,206412,87,65,50,46,0.419267465,0.589587,0.576816,22
9509036,2016-06-03T19:30:00-0700,At The Drive-In,The Warfield,73.3,1000,96,282,San Francisco,CA,Songkick Tickets,$72.00 ,0,206412,82,65,50,46,0.419267465,0.589587,0.576816,22
9512698,2016-06-04T21:00:00-0700,At The Drive-In,The Warfield,80.38,802.97,114,473,San Francisco,CA,Songkick Tickets,$72.00 ,0,206412,83,65,50,46,0.419267465,0.589587,0.576816,22
9530045,2016-04-20T18:00:00-0400,Atlas Genius,Paradise Rock Club,53.24,99,10,42,Boston,MA,Ticketmaster,$17.00 ,0,5539353,38,1028,174,8,0.435660332,0.575299,0.58592,7
9530996,2016-04-12T19:00:00-0500,Atlas Genius,Bottom Lounge,37.86,99,13,57,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,5539353,30,,,,,,,
9529791,2016-04-26T20:00:00-0500,Atlas Genius,Granada Theater Dallas,81.93,67.31,2,8,Dallas,TX,Ticketfly,NoPriceClass,0,5539353,44,,,,,,,
9528961,2016-04-06T20:00:00-0600,Atlas Genius,Bluebird Theater,59.12,99,12,52,Denver,CO,Songkick Tickets,$25.75 ,0,5539353,24,1028,174,8,0.435660332,0.575299,0.58592,7
9530339,2016-04-27T19:00:00-0500,Atlas Genius,House of Blues Houston,34.73,195,14,81,Houston,TX,Live Nation,NoPriceClass,0,5539353,45,,,,,,,
9528965,2016-04-30T20:30:00-0700,Atlas Genius,El Rey Theatre (LA),53,300,43,152,Los Angeles,CA,Songkick Tickets,$27.75 ,0,5539353,48,1028,174,8,0.435660332,0.575299,0.58592,7
9530997,2016-04-15T20:00:00-0500,Atlas Genius,3rd and Lindsley Bar & Grill,98.47,79,1,4,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,5539353,33,,,,,,,
9530326,2016-03-31T20:00:00-0700,Atlas Genius,Hawthorne Theatre,105.53,87.31,1,8,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,5539353,18,,,,,,,
9528958,2016-04-01T20:00:00-0700,Atlas Genius,The Showbox,35.85,99,9,44,Seattle,WA,Songkick Tickets,$24.75 ,0,5539353,19,1028,174,8,0.435660332,0.575299,0.58592,7
9522275,2016-04-08T22:00:00-0400,Audien,Royale Boston,79.18,65,2,5,Boston,MA,Ticketfly,$15.00 ,0,4320841,26,1691,28,0,0.592652892,0.52878,0.742452,7
9506334,2016-04-17T19:00:00-0400,Aurora,Brighton Music Hall,27.58,199,11,65,Boston,MA,Ticketmaster,$15.00 ,0,8489533,35,3361,207,2,0.618090572,0.544733,0.793037,5
9506335,2016-04-19T20:00:00-0400,Aurora,Bowery Ballroom,36.35,1111,25,102,New York,NY,Ticketmaster,$15.00 ,0,8489533,37,3361,207,2,0.618090572,0.544733,0.793037,5
9514268,2016-04-06T20:00:00-0700,Aurora,The Independent,41.02,90,10,60,San Francisco,CA,Ticketfly,$15.00 ,0,3187671,24,84,9,0,0.369358976,0.303166,0.385862,3
9422060,2016-09-30T13:00:00-0500,Austin City Limits Music Festival Weekend 1,Zilker Park,314,2000,117,592,Austin,TX,NoResults,NoResults,NoResults,NoResults,201,,,,,,,
9422079,2016-10-07T13:00:00-0500,Austin City Limits Music Festival Weekend 2,Zilker Park,340,2000,91,462,Austin,TX,NoResults,NoResults,NoResults,NoResults,208,,,,,,,
9516661,2016-04-05T20:00:00-0400,Autolux,Bowery Ballroom,49.7,93,7,23,New York,NY,Ticketmaster,$20.00 ,0,258210,23,659,71,22,0.366290488,0.573352,0.491121,15
9509245,2016-04-15T20:00:00-0400,Avantasia,Playstation Theater,111.04,109.44,5,22,New York,NY,Songkick Tickets,$72.00 ,0,216245,33,710,82,16,0.403151822,0.611247,0.574611,17
9531778,2016-03-20T14:00:00-0400,Axtone Miami Pool Party,Delano Beachside,120.48,129.95,4,13,Miami Beach,FL,NoResults,NoResults,NoResults,NoResults,7,,,,,,,
9537926,2016-04-27T20:00:00-0400,B.A.P.,Cobb Energy Performing Arts Centre,150,400,12,32,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,45,,,,,,,
9537181,2016-04-17T20:00:00-0700,B.A.P.,Microsoft Theater,95.72,1000,31,125,Los Angeles,CA,NoResults,NoResults,NoResults,NoResults,35,,,,,,,
9537927,2016-04-25T20:00:00-0400,B.A.P.,Playstation Theater,111.06,272,19,75,New York,NY,NoResults,NoResults,NoResults,NoResults,43,,,,,,,
9537187,2016-04-14T20:00:00-0700,B.A.P.,The Warfield,118.14,269,8,39,San Francisco,CA,NoResults,NoResults,NoResults,NoResults,32,,,,,,,
9420557,2016-04-17T11:00:00-0400,B.B. King Blues Club & Grill,B.B. King Blues Club & Grill,119.2,100.32,2,12,New York,NY,Ticketmaster,$29.50 ,0,214342,35,3960,1002,48,0.329928791,0.754848,0.622132,28
9420560,2016-04-24T11:00:00-0400,B.B. King Blues Club & Grill,B.B. King Blues Club & Grill,114.6,100.32,2,12,New York,NY,Ticketmaster,$29.50 ,0,214342,42,3960,1002,48,0.329928791,0.754848,0.622132,28
9420562,2016-05-01T11:00:00-0400,B.B. King Blues Club & Grill,B.B. King Blues Club & Grill,119.79,100.32,2,12,New York,NY,Ticketmaster,$29.50 ,0,214342,49,3960,1002,48,0.329928791,0.754848,0.622132,28
9420564,2016-05-08T11:00:00-0400,B.B. King Blues Club & Grill,B.B. King Blues Club & Grill,114.6,100.32,2,12,New York,NY,Ticketmaster,$29.50 ,0,214342,56,3960,1002,48,0.329928791,0.754848,0.622132,28
9428316,2016-03-13T19:30:00-0400,B.B. King Blues Club & Grill,B.B. King Blues Club & Grill,69.08,57,2,12,New York,NY,Ticketmaster,$29.50 ,0,214342,0,3960,1002,48,0.329928791,0.754848,0.622132,28
9428318,2016-03-19T19:30:00-0400,B.B. King Blues Club & Grill,B.B. King Blues Club & Grill,69.05,57,2,12,New York,NY,Ticketmaster,$29.50 ,0,214342,6,3960,1002,48,0.329928791,0.754848,0.622132,28
9428320,2016-03-20T19:30:00-0400,B.B. King Blues Club & Grill,B.B. King Blues Club & Grill,69.08,57,2,12,New York,NY,Ticketmaster,$29.50 ,0,214342,7,3960,1002,48,0.329928791,0.754848,0.622132,28
9428322,2016-03-26T19:30:00-0400,B.B. King Blues Club & Grill,B.B. King Blues Club & Grill,69.08,85,3,18,New York,NY,Ticketmaster,$29.50 ,0,214342,13,3960,1002,48,0.329928791,0.754848,0.622132,28
9428324,2016-03-27T19:30:00-0400,B.B. King Blues Club & Grill,B.B. King Blues Club & Grill,69.05,57,2,12,New York,NY,Ticketmaster,$29.50 ,0,214342,14,3960,1002,48,0.329928791,0.754848,0.622132,28
9537889,2016-06-23T21:00:00-0400,B.o.B,The Loft Atlanta,108.57,87.56,1,8,Atlanta,GA,NoResults,NoResults,NoResults,NoResults,102,,,,,,,
9538339,2016-05-12T20:00:00-0500,B.o.B.,Cambridge Room at House of Blues Dallas,106.34,135,2,10,Dallas,TX,NoResults,NoResults,NoResults,NoResults,60,,,,,,,
9538646,2016-05-11T19:00:00-0500,B.o.B.,House of Blues Houston,66.22,54.72,2,12,Houston,TX,NoResults,NoResults,NoResults,NoResults,59,,,,,,,
9538648,2016-06-10T20:30:00-0400,B.o.B.,The Foundry Philadelphia,57.96,99,6,27,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,89,,,,,,,
9538652,2016-06-19T21:00:00-0400,B.o.B.,Port City Music Hall,55.7,99,5,29,Portland,ME,NoResults,NoResults,NoResults,NoResults,98,,,,,,,
9523118,2016-06-07T19:00:00-0500,BØRNS,Stubbs BarBQ,39.81,1000,25,120,Austin,TX,NoResults,NoResults,NoResults,NoResults,86,,,,,,,
9523516,2016-05-27T20:30:00-0400,BØRNS,The Electric Factory,42.62,200,24,144,Philadelphia,PA,Ticketmaster,$25.00 ,0,8239708,75,0,0,2,0.662223728,0.393536,0.691812,6
9519731,2016-03-31T21:00:00-0400,Baauer,Variety Playhouse,49.69,66,9,36,Atlanta,GA,Ticketmaster US,NoPriceClass,0,5502993,18,,,,,,,
9519279,2016-03-25T22:00:00-0400,Baauer,Webster Hall,49.11,74.99,10,33,New York,NY,Songkick Tickets,$25.19 ,0,5502993,12,3452,678,0,0.536059188,0.560268,0.704281,4
9519278,2016-03-24T20:30:00-0400,Baauer,Union Transfer,49.7,41,2,10,Philadelphia,PA,Ticketfly,$20.00 ,0,5502993,11,3454,678,0,0.536059188,0.560268,0.704281,4
9510798,2016-05-05T19:00:00-0400,Babymetal,House of Blues Boston,69.76,424,41,200,Boston,MA,Live Nation,NoPriceClass,0,5643294,53,,,,,,,
9482701,2016-05-13T20:30:00-0500,Babymetal,House of Blues Chicago,114.6,350,21,82,Chicago,IL,Live Nation,NoPriceClass,0,5643294,61,,,,,,,
9512112,2016-07-15T20:00:00-0700,Babymetal,Wiltern Theatre,114.6,273.74,51,170,Los Angeles,CA,Live Nation,NoPriceClass,0,5643294,124,,,,,,,
9482656,2016-05-04T20:30:00-0400,Babymetal,Playstation Theater,66.07,165,40,172,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,5643294,52,,,,,,,
9482696,2016-05-07T20:00:00-0400,Babymetal,The Electric Factory,71.53,117.3,20,97,Philadelphia,PA,Ticketmaster,$39.50 ,0,5643294,55,427,73,5,0.489305253,0.550324,0.633144,6
9510361,2016-07-12T20:30:00-0700,Babymetal,Showbox Sodo,79,199,10,32,Seattle,WA,Songkick Tickets,$49.00 ,0,5643294,121,427,73,5,0.489305253,0.550324,0.633144,6
9510356,2016-07-14T21:00:00-0700,Babymetal,Regency Ballroom,147.46,250,8,29,San Francisco,CA,Songkick Tickets,$48.50 ,0,5643294,123,427,73,5,0.489305253,0.550324,0.633144,6
9534545,2016-07-01T19:00:00-0400,Bad Company and Joe Walsh,Chastain Park Amphitheatre,54.42,473.68,30,178,Atlanta,GA,Live Nation,NoPriceClass,0,364801,110,,,,,,,
9537117,2016-06-23T19:00:00-0500,Bad Company with Joe Walsh,FirstMerit Bank Pavilion at Northerly Island,85.09,1999,148,557,Chicago,IL,Live Nation,NoPriceClass,0,364801,102,,,,,,,
9537097,2016-05-12T19:00:00-0500,Bad Company with Joe Walsh,Gexa Energy Pavilion,40.2,1011,199,825,Dallas,TX,Live Nation,NoPriceClass,0,364801,60,,,,,,,
9537888,2016-04-22T21:00:00-0700,BADBADNOTGOOD,Roxy Theatre Los Angeles,95.72,80,2,6,Los Angeles,CA,Ticketfly,$22.00 ,0,5218583,40,1370,173,18,0.48438744,0.546937,0.623566,6
9519281,2016-05-06T20:00:00-0400,Badfish - A Tribute to Sublime,Paradise Rock Club,94.01,77.55,1,6,Boston,MA,NoResults,NoResults,NoResults,NoResults,54,,,,,,,
9500384,2016-04-01T21:00:00-0700,Bag Raiders,El Rey Theatre (LA),43.78,75,13,45,Los Angeles,CA,Songkick Tickets,$27.75 ,0,975813,19,1610,47,7,0.413586791,0.590688,0.570008,10
9536015,2016-03-26T20:00:00-0700,Bag Raiders,Doug Fir Lounge ,68.52,59.45,4,18,Portland,OR,Ticketfly,$12.00 ,0,975813,13,1610,47,7,0.413586791,0.590688,0.570008,10
9513651,2016-03-25T20:00:00-0700,Bag Raiders,Neumos,47.32,57,3,12,Seattle,WA,NoVendorClass,NoPriceClass,NoSoldOutClass,975813,12,,,,,,,
9476544,2016-03-31T21:00:00-0700,Bag Raiders,The Independent,65.44,90,4,11,San Francisco,CA,Ticketfly,$20.00 ,1,975813,18,1610,47,7,0.413586791,0.590688,0.570008,10
9537022,2016-05-28T20:00:00-0700,Banda Los Recoditos,Microsoft Theater,96.9,1800,21,132,Los Angeles,CA,AXS,$50.00 ,0,76223,76,43,5,1,0.629506495,0.477072,0.731743,27
9484433,2016-07-15T20:00:00-0700,Banda MS,Microsoft Theater,79.2,495,48,205,Los Angeles,CA,AXS,$30.50 ,0,8363723,124,13,0,0,0.472245262,0.470398,0.54379,16
9532261,2016-07-16T20:00:00-0700,Banda MS,Microsoft Theater,108.7,2000,55,320,Los Angeles,CA,AXS,$30.50 ,0,8363723,125,13,0,0,0.472245262,0.470398,0.54379,16
9510183,2016-04-22T19:00:00-0400,Bane,Masquerade Atlanta,36.57,70,5,33,Atlanta,GA,Ticketmaster,$12.00 ,0,21223,40,328,50,1,0.424450673,0.499495,0.509446,14
9530467,2016-04-30T19:30:00-0500,Bane,Beat Kitchen,90.74,72.47,2,10,Chicago,IL,Ticketfly,$20.00 ,1,456837,48,171,15,7,0.428337167,0.536351,0.542692,21
9537239,2016-04-24T19:00:00-0500,Bane,The End Nashville,240.07,199,1,6,Nashville,TN,Ticketfly,$18.00 ,0,456837,42,171,15,7,0.428337167,0.536351,0.542692,21
9510767,2016-05-08T19:00:00-0400,Bane,Marlin Room at Webster Hall,64.32,495,15,80,New York,NY,NoVendorClass,NoPriceClass,NoSoldOutClass,456837,56,,,,,,,
9512042,2016-05-06T18:30:00-0400,Bane,First Unitarian Church of Philadelphia ,64.25,150,5,7,Philadelphia,PA,Ticketfly,$20.00 ,1,456837,54,171,15,7,0.428337167,0.536351,0.542692,21
9521590,2016-05-07T18:30:00-0400,Bane,First Unitarian Church of Philadelphia ,83.71,495,10,93,Philadelphia,PA,Ticketfly,$20.00 ,1,456837,55,171,15,7,0.428337167,0.536351,0.542692,21
9531640,2016-03-19T20:00:00-0500,Banners,Cambridge Room at House of Blues Dallas,31.41,45,4,24,Dallas,TX,Ticketmaster,$15.00 ,0,5401363,6,514,56,10,0.431545196,0.475968,0.500848,11
9531645,2016-03-21T20:00:00-0600,Banners,Marquis Theater Denver,26.1,20,1,4,Denver,CO,Ticketfly,$15.00 ,0,8685879,8,error_5,error_5,error_5,error_5,error_5,error_5,error_5
9531639,2016-03-15T19:00:00-0500,Banners,House of Blues Houston,48.64,69,2,13,Houston,TX,Live Nation,NoPriceClass,0,5401363,2,,,,,,,
9513913,2016-06-19T19:00:00-0400,Barenaked Ladies,Blue Hills Bank Pavilion,55.6,556,69,329,Boston,MA,Live Nation,NoPriceClass,0,199498,98,,,,,,,
9513932,2016-07-24T18:30:00-0700,Barenaked Ladies,Greek Theatre Los Angeles,48.39,556,57,209,Los Angeles,CA,Ticketmaster,$25.00 ,0,199498,133,1109,203,51,0.363050516,0.684891,0.590115,28
